n2_source,n2_target,my_source,my_target,year,month,day,mode,companion
swan_westminster,mrs_pierce_house,562,418,1662,12,31,walk,Elizabeth Pepys
mrs_pierce_house,whitehall,418,642,1662,12,31,walk,
whitehall,mrs_pierce_house,642,418,1662,12,31,walk,
mrs_pierce_house,my_lords_lodgings,418,650,1662,12,31,walk,Elizabeth Pepys
my_lords_lodgings,navy_office,650,422,1663,1,2,walk,
navy_office,home_seething_lane,422,788,1663,1,2,walk,
home_seething_lane,sir_w_pen_house,788,516,1663,1,2,walk,
whitehall,cockpit,642,104,1663,1,5,walk,
cockpit,my_lords_lodgings,104,650,1663,1,6,walk,
my_lords_lodgings,tom_pepys_shop,650,121,1663,1,6,walk,
tom_pepys_shop,pauls_churchyard,121,546,1663,1,6,walk,John Creed
pauls_churchyard,st_pauls,546,545,1663,1,6,walk,
st_pauls,royal_exchange,545,789,1663,1,6,walk,
royal_exchange,tom_pepys_shop,789,121,1663,1,6,walk,
tom_pepys_shop,dukes_theatre,121,160,1663,1,6,walk,Elizabeth Pepys; John Creed
dukes_theatre,home_seething_lane,160,788,1663,1,6,coach,Elizabeth Pepys
navy_office,deptford,422,77,1663,1,7,boat,
deptford,home_seething_lane,77,788,1663,1,7,boat,
home_seething_lane,navy_office,788,422,1663,1,9,walk,
navy_office,home_seething_lane,422,788,1663,1,9,walk,
parish_church,sir_w_pen_house,544,516,1663,1,11,walk,
sir_w_batten_house,home_seething_lane,514,788,1663,1,11,walk,
home_seething_lane,sir_w_pen_house,788,516,1663,1,12,walk,
home_seething_lane,deptford,788,77,1663,1,15,horse,Mr. Coventry
deptford,home_seething_lane,77,788,1663,1,15,horse,
home_seething_lane,dukes_theatre,788,160,1663,1,17,coach,John Creed
dukes_theatre,china_alehouse,160,19,1663,1,17,walk,
china_alehouse,home_seething_lane,19,788,1663,1,17,walk,
home_seething_lane,sir_w_pen_house,788,516,1663,1,18,walk,
my_lords_lodgings,mr_povys_house,650,395,1663,1,19,walk,
lord_chancellors,tom_pepys_shop,336,121,1663,1,19,walk,
tom_pepys_shop,great_wardrobe,121,576,1663,1,19,walk,
navy_office,deptford,422,77,1663,1,21,boat,Commissioner Pett
deptford,greenwich,77,212,1663,1,21,boat,
greenwich,woolwich,212,362,1663,1,21,boat,
woolwich,globe_eastcheap,362,143,1663,1,21,boat,
globe_eastcheap,home_seething_lane,143,788,1663,1,21,walk,
home_seething_lane,st_dunstans,788,534,1663,1,22,walk,
st_dunstans,mr_povys_house,534,395,1663,1,22,coach,
my_lords_lodgings,mr_creeds_lodging,650,128,1663,1,22,walk,
mr_creeds_lodging,tom_pepys_shop,128,121,1663,1,23,walk,
tom_pepys_shop,royal_exchange,121,789,1663,1,23,walk,
royal_exchange,sir_w_batten_house,789,514,1663,1,23,coach,Sir W. Batten
home_seething_lane,navy_office,788,422,1663,1,24,boat,
navy_office,royal_exchange,422,789,1663,1,24,walk,
royal_exchange,home_seething_lane,789,788,1663,1,24,walk,
home_seething_lane,redriffe,788,475,1663,1,24,walk,
my_lords_lodgings,tom_pepys_shop,650,121,1663,1,25,walk,
tom_pepys_shop,home_seething_lane,121,788,1663,1,25,walk,
westminster_hall,mr_povys_house,610,395,1663,1,26,walk,
home_seething_lane,my_lords_lodgings,788,650,1663,1,28,walk,Elizabeth Pepys
my_lords_lodgings,the_temple,650,102,1663,1,28,walk,
the_temple,mr_wottons_shop,102,670,1663,1,28,walk,
home_seething_lane,sir_w_pen_house,788,516,1663,1,29,walk,
parish_church,home_seething_lane,544,788,1663,1,30,walk,
home_seething_lane,navy_office,788,422,1663,1,30,walk,
whitehall,mr_coventrys_lodgings,642,372,1663,2,2,walk,
mr_coventrys_lodgings,the_temple,372,102,1663,2,2,walk,John Creed
the_temple,mrs_turner_house,102,419,1663,2,2,walk,
mrs_turner_house,tom_pepys_shop,419,121,1663,2,2,walk,
tom_pepys_shop,home_seething_lane,121,788,1663,2,2,walk,
home_seething_lane,pauls_school,788,548,1663,2,4,walk,
pauls_school,the_temple,548,102,1663,2,4,walk,
the_temple,home_seething_lane,102,788,1663,2,4,walk,
home_seething_lane,navy_office,788,422,1663,2,5,boat,Sir W. Batten
navy_office,home_seething_lane,422,788,1663,2,5,walk,
home_seething_lane,the_temple,788,102,1663,2,5,walk,
the_temple,home_seething_lane,102,788,1663,2,5,walk,
home_seething_lane,navy_office,788,422,1663,2,6,walk,
navy_office,lincolns_inn_fields,422,319,1663,2,6,walk,
mr_povys_house,the_temple,395,102,1663,2,6,walk,
the_temple,my_lords_lodgings,102,650,1663,2,6,walk,
st_james_park,great_wardrobe,541,576,1663,2,8,walk,
great_wardrobe,home_seething_lane,576,788,1663,2,8,walk,
home_seething_lane,tom_pepys_shop,788,121,1663,2,13,coach,Elizabeth Pepys
tom_pepys_shop,the_temple,121,102,1663,2,13,walk,
the_temple,home_seething_lane,102,788,1663,2,13,walk,
navy_office,home_seething_lane,422,788,1663,2,14,walk,
home_seething_lane,the_temple,788,102,1663,2,14,coach,Elizabeth Pepys
the_temple,home_seething_lane,102,788,1663,2,14,coach,
whitehall,westminster_hall,642,610,1663,2,16,walk,
lord_crews_house,the_temple,337,102,1663,2,16,walk,
the_temple,sir_w_pen_house,102,516,1663,2,16,walk,
sir_w_pen_house,home_seething_lane,516,788,1663,2,16,walk,
home_seething_lane,navy_office,788,422,1663,2,17,walk,Elizabeth Pepys
navy_office,home_seething_lane,422,788,1663,2,17,walk,
home_seething_lane,the_temple,788,102,1663,2,17,boat,
the_temple,westminster_hall,102,610,1663,2,17,boat,
westminster_hall,my_lords_lodgings,610,650,1663,2,17,walk,
home_seething_lane,navy_office,788,422,1663,2,18,walk,
navy_office,home_seething_lane,422,788,1663,2,18,walk,
home_seething_lane,deptford,788,77,1663,2,20,boat,Commissioner Pett
deptford,woolwich,77,362,1663,2,20,boat,
woolwich,cuckolds_point,362,701,1663,2,20,boat,
cuckolds_point,the_temple,701,102,1663,2,20,boat,
the_temple,home_seething_lane,102,788,1663,2,20,walk,
home_seething_lane,sir_w_batten_house,788,514,1663,2,21,walk,
sir_w_batten_house,cornhill,514,106,1663,2,21,walk,
cornhill,sir_w_batten_house,106,514,1663,2,21,walk,
sir_w_batten_house,home_seething_lane,514,788,1663,2,21,walk,
my_lords_lodgings,home_seething_lane,650,788,1663,2,23,boat,
home_seething_lane,dukes_theatre,788,160,1663,2,23,coach,Elizabeth Pepys; John Creed
dukes_theatre,cockpit,160,104,1663,2,23,coach,
cockpit,home_seething_lane,104,788,1663,2,23,coach,Elizabeth Pepys
home_seething_lane,navy_office,788,422,1663,2,24,walk,
navy_office,home_seething_lane,422,788,1663,2,24,walk,
home_seething_lane,navy_office,788,422,1663,2,25,coach,
navy_office,home_seething_lane,422,788,1663,2,25,walk,
home_seething_lane,the_temple,788,102,1663,2,25,walk,
the_temple,tom_pepys_shop,102,121,1663,2,25,walk,
tom_pepys_shop,great_wardrobe,121,576,1663,2,25,walk,
new_exchange,home_seething_lane,129,788,1663,2,26,boat,
home_seething_lane,navy_office,788,422,1663,2,28,walk,
navy_office,sir_w_batten_house,422,514,1663,2,28,walk,
sir_w_batten_house,the_temple,514,102,1663,2,28,walk,
the_temple,westminster_hall,102,610,1663,2,28,boat,
westminster_hall,my_lords_lodgings,610,650,1663,2,28,walk,
my_lords_lodgings,the_temple,650,102,1663,2,28,walk,
the_temple,whitehall,102,642,1663,2,28,walk,
home_seething_lane,deptford,788,77,1663,3,2,boat,Commissioner Pett
deptford,woolwich,77,362,1663,3,2,boat,
woolwich,home_seething_lane,362,788,1663,3,2,boat,
home_seething_lane,the_temple,788,102,1663,3,3,walk,Commissioner Pett
the_temple,whitehall,102,642,1663,3,3,walk,
whitehall,home_seething_lane,642,788,1663,3,3,boat,
home_seething_lane,whitehall,788,642,1663,3,5,coach,Sir J. Minnes; Sir W. Batten
whitehall,westminster_hall,642,610,1663,3,5,walk,
home_seething_lane,woolwich,788,362,1663,3,6,coach,Sir J. Minnes; Sir W. Batten
woolwich,deptford,362,77,1663,3,6,coach,
deptford,home_seething_lane,77,788,1663,3,6,coach,
home_seething_lane,sir_w_batten_house,788,514,1663,3,6,walk,
sir_w_batten_house,home_seething_lane,514,788,1663,3,6,walk,
home_seething_lane,navy_office,788,422,1663,3,7,walk,
navy_office,home_seething_lane,422,788,1663,3,7,walk,
whitehall,whitehall_chapel,642,619,1663,3,8,walk,
pauls_churchyard,home_seething_lane,546,788,1663,3,8,walk,
home_seething_lane,navy_office,788,422,1663,3,9,walk,
navy_office,home_seething_lane,422,788,1663,3,11,walk,
home_seething_lane,navy_office,788,422,1663,3,13,walk,
navy_office,home_seething_lane,422,788,1663,3,13,walk,
home_seething_lane,mrs_pierce_house,788,418,1663,3,13,boat,Elizabeth Pepys; Mary Ashwell
mrs_pierce_house,whitehall,418,642,1663,3,13,walk,
home_seething_lane,navy_office,788,422,1663,3,16,walk,
navy_office,home_seething_lane,422,788,1663,3,16,walk,
home_seething_lane,my_lords_lodgings,788,650,1663,3,16,coach,Elizabeth Pepys; Mary Ashwell
home_seething_lane,st_margarets_hill,788,91,1663,3,17,coach,Sir W. Batten
st_margarets_hill,home_seething_lane,91,788,1663,3,17,boat,
navy_office,home_seething_lane,422,788,1663,3,18,walk,
home_seething_lane,redriffe,788,475,1663,3,18,boat,Elizabeth Pepys; Mary Ashwell
redriffe,halfway_house,475,226,1663,3,18,walk,
halfway_house,deptford,226,77,1663,3,18,walk,
deptford,home_seething_lane,77,788,1663,3,18,walk,Elizabeth Pepys; Mary Ashwell
home_seething_lane,woolwich,788,362,1663,3,19,boat,
woolwich,greenwich,362,212,1663,3,19,walk,
greenwich,deptford,212,77,1663,3,19,walk,
deptford,redriffe,77,475,1663,3,19,walk,
home_seething_lane,deptford,788,77,1663,3,20,walk,
deptford,home_seething_lane,77,788,1663,3,20,walk,
home_seething_lane,the_temple,788,102,1663,3,20,boat,
the_temple,pauls_churchyard,102,546,1663,3,20,walk,
pauls_churchyard,tom_pepys_shop,546,121,1663,3,20,walk,
tom_pepys_shop,home_seething_lane,121,788,1663,3,20,walk,
home_seething_lane,chelsea,788,93,1663,3,22,coach,Elizabeth Pepys; Mary Ashwell; John Creed
home_seething_lane,navy_office,788,422,1663,3,23,walk,
navy_office,home_seething_lane,422,788,1663,3,23,walk,
home_seething_lane,whitehall,788,642,1663,3,23,coach,
home_seething_lane,navy_office,788,422,1663,3,25,coach,Sir W. Pen
navy_office,royal_exchange,422,789,1663,3,25,walk,
home_seething_lane,navy_office,788,422,1663,3,25,walk,
navy_office,home_seething_lane,422,788,1663,3,25,walk,
home_seething_lane,navy_office,788,422,1663,3,26,walk,
navy_office,royal_exchange,422,789,1663,3,26,walk,
home_seething_lane,navy_office,788,422,1663,3,27,walk,
navy_office,royal_exchange,422,789,1663,3,27,walk,
royal_exchange,exchequer,789,169,1663,3,27,walk,
exchequer,hercules_pillars,169,234,1663,3,27,walk,John Creed
hercules_pillars,pauls_churchyard,234,546,1663,3,27,walk,
pauls_churchyard,home_seething_lane,546,788,1663,3,27,walk,
home_seething_lane,navy_office,788,422,1663,3,28,walk,
navy_office,home_seething_lane,422,788,1663,3,28,walk,
home_seething_lane,deptford,788,77,1663,3,28,walk,John Creed
deptford,home_seething_lane,77,788,1663,3,28,walk,
home_seething_lane,glass_house,788,193,1663,3,30,walk,
glass_house,whitehall,193,642,1663,3,30,coach,Sir W. Pen; Elizabeth Pepys; Mary Ashwell
navy_office,sir_w_batten_house,422,514,1663,3,31,walk,
sir_w_batten_house,home_seething_lane,514,788,1663,3,31,walk,
home_seething_lane,tom_pepys_shop,788,121,1663,4,1,walk,
tom_pepys_shop,the_temple,121,102,1663,4,1,walk,
the_temple,tom_pepys_shop,102,121,1663,4,1,walk,
tom_pepys_shop,home_seething_lane,121,788,1663,4,1,walk,
home_seething_lane,navy_office,788,422,1663,4,2,coach,Sir W. Pen
navy_office,westminster_hall,422,610,1663,4,2,coach,Sir W. Pen
home_seething_lane,navy_office,788,422,1663,4,2,walk,
navy_office,home_seething_lane,422,788,1663,4,2,walk,
home_seething_lane,old_swan,788,444,1663,4,3,walk,
old_swan,whitehall,444,642,1663,4,3,boat,
whitehall,whitehall_chapel,642,619,1663,4,3,walk,
whitehall_chapel,whitehall,619,642,1663,4,3,walk,
whitehall,my_lords_lodgings,642,650,1663,4,3,walk,
home_seething_lane,navy_office,788,422,1663,4,4,walk,
navy_office,lombard_street,422,485,1663,4,4,walk,
lombard_street,navy_office,485,422,1663,4,4,walk,
navy_office,home_seething_lane,422,788,1663,4,4,walk,
navy_office,home_seething_lane,422,788,1663,4,6,walk,
home_seething_lane,whitehall,788,642,1663,4,6,coach,
whitehall,my_lords_lodgings,642,650,1663,4,6,walk,
navy_office,home_seething_lane,422,788,1663,4,7,walk,
home_seething_lane,navy_office,788,422,1663,4,8,walk,
navy_office,the_temple,422,102,1663,4,8,walk,
the_temple,whitehall,102,642,1663,4,8,walk,
whitehall,whitehall_chapel,642,619,1663,4,8,walk,
whitehall_chapel,home_seething_lane,619,788,1663,4,8,boat,
home_seething_lane,woolwich,788,362,1663,4,8,boat,Elizabeth Pepys; Mary Ashwell; John Pepys Sr.
woolwich,greenwich,362,212,1663,4,8,walk,
greenwich,deptford,212,77,1663,4,8,walk,
deptford,halfway_house,77,226,1663,4,8,walk,
halfway_house,home_seething_lane,226,788,1663,4,8,walk,
home_seething_lane,navy_office,788,422,1663,4,10,walk,
navy_office,royal_exchange,422,789,1663,4,10,walk,
royal_exchange,royal_oak,789,9,1663,4,10,walk,
royal_oak,home_seething_lane,9,788,1663,4,10,walk,
whitehall,st_james_park,642,541,1663,4,10,walk,
st_james_park,my_lords_lodgings,541,650,1663,4,10,walk,
my_lords_lodgings,new_exchange,650,129,1663,4,10,walk,
new_exchange,home_seething_lane,129,788,1663,4,10,coach,Elizabeth Pepys
parish_church,home_seething_lane,544,788,1663,4,12,walk,
home_seething_lane,whitehall,788,642,1663,4,12,coach,Elizabeth Pepys; Mary Ashwell
whitehall,grays_inn,642,204,1663,4,12,coach,
grays_inn,home_seething_lane,204,788,1663,4,12,coach,
home_seething_lane,navy_office,788,422,1663,4,13,walk,
navy_office,steelyard,422,555,1663,4,13,walk,Sir W. Batten
whitehall,great_wardrobe,642,576,1663,4,13,walk,
great_wardrobe,home_seething_lane,576,788,1663,4,13,walk,
home_seething_lane,navy_office,788,422,1663,4,14,walk,
navy_office,woolwich,422,362,1663,4,14,boat,Sir J. Minnes; Sir W. Batten; Sir W. Pen
woolwich,greenwich,362,212,1663,4,14,walk,
greenwich,deptford,212,77,1663,4,14,walk,
deptford,redriffe,77,475,1663,4,14,walk,
home_seething_lane,navy_office,788,422,1663,4,14,walk,
navy_office,home_seething_lane,422,788,1663,4,14,walk,
navy_office,home_seething_lane,422,788,1663,4,15,walk,
home_seething_lane,deptford,788,77,1663,4,15,walk,
deptford,home_seething_lane,77,788,1663,4,15,boat,
navy_office,pauls_churchyard,422,546,1663,4,17,walk,John Pepys Sr.
parish_church,uncle_wight_house,544,592,1663,4,19,walk,John Pepys Sr.
uncle_wight_house,home_seething_lane,592,788,1663,4,19,walk,
home_seething_lane,whitehall,788,642,1663,4,20,coach,
whitehall,home_seething_lane,642,788,1663,4,20,coach,Sir J. Minnes
home_seething_lane,navy_office,788,422,1663,4,22,walk,
navy_office,royal_exchange,422,789,1663,4,22,walk,
uncle_wight_house,kings_playhouse,592,295,1663,4,22,coach,Elizabeth Pepys; Mary Ashwell; John Pepys Sr.
kings_playhouse,home_seething_lane,295,788,1663,4,22,coach,
home_seething_lane,halfway_house,788,226,1663,4,24,walk,Elizabeth Pepys; Mary Ashwell
halfway_house,home_seething_lane,226,788,1663,4,24,walk,
navy_office,old_exchange,422,129,1663,4,25,walk,
old_exchange,westminster_hall,129,610,1663,4,25,walk,
westminster_hall,whitehall,610,642,1663,4,25,walk,
whitehall,my_lords_lodgings,642,650,1663,4,25,walk,
my_lords_lodgings,new_exchange,650,129,1663,4,25,walk,
new_exchange,home_seething_lane,129,788,1663,4,25,walk,
home_seething_lane,halfway_house,788,226,1663,4,26,walk,Elizabeth Pepys; Mary Ashwell
halfway_house,home_seething_lane,226,788,1663,4,26,walk,
home_seething_lane,navy_office,788,422,1663,4,27,walk,
navy_office,whitehall,422,642,1663,4,27,boat,
st_james_palace,my_lords_lodgings,540,650,1663,4,27,walk,
home_seething_lane,tom_pepys_shop,788,121,1663,4,29,coach,
tom_pepys_shop,chelsea,121,93,1663,4,29,coach,John Pepys Sr.
navy_office,home_seething_lane,422,788,1663,4,30,walk,
home_seething_lane,tom_pepys_shop,788,121,1663,5,1,walk,John Pepys Sr.
tom_pepys_shop,bishopsgate,121,44,1663,5,1,walk,
bishopsgate,chequer_charing_cross,44,94,1663,5,1,horse,
chequer_charing_cross,hyde_park,94,275,1663,5,1,horse,
hyde_park,home_seething_lane,275,788,1663,5,1,horse,
home_seething_lane,sir_w_pen_house,788,516,1663,5,2,walk,
sir_w_pen_house,home_seething_lane,516,788,1663,5,2,walk,
home_seething_lane,st_james_palace,788,540,1663,5,4,walk,
my_lords_lodgings,mrs_pierce_house,650,418,1663,5,4,walk,
mrs_pierce_house,new_exchange,418,129,1663,5,4,walk,
new_exchange,tom_pepys_shop,129,121,1663,5,4,walk,
tom_pepys_shop,home_seething_lane,121,788,1663,5,4,coach,Elizabeth Pepys
home_seething_lane,navy_office,788,422,1663,5,5,walk,Sir J. Minnes
home_seething_lane,navy_office,788,422,1663,5,6,walk,Sir J. Minnes
navy_office,royal_exchange,422,789,1663,5,6,walk,
royal_exchange,pauls_churchyard,789,546,1663,5,6,walk,
pauls_churchyard,trinity_house,546,588,1663,5,6,walk,
home_seething_lane,new_exchange,788,129,1663,5,7,boat,Elizabeth Pepys
new_exchange,tom_pepys_shop,129,121,1663,5,7,walk,
tom_pepys_shop,westminster_hall,121,610,1663,5,7,walk,
home_seething_lane,somerset_house,788,523,1663,5,8,walk,
somerset_house,tom_pepys_shop,523,121,1663,5,8,walk,
tom_pepys_shop,theatre_royal,121,577,1663,5,8,walk,Elizabeth Pepys; Mary Ashwell
home_seething_lane,navy_office,788,422,1663,5,9,walk,
navy_office,westminster_hall,422,610,1663,5,9,walk,
westminster_hall,home_seething_lane,610,788,1663,5,9,walk,
home_seething_lane,woolwich,788,362,1663,5,11,boat,
woolwich,greenwich,362,212,1663,5,11,walk,
st_james_palace,tom_pepys_shop,540,121,1663,5,11,walk,
tom_pepys_shop,home_seething_lane,121,788,1663,5,11,walk,
home_seething_lane,navy_office,788,422,1663,5,12,walk,
navy_office,home_seething_lane,422,788,1663,5,12,walk,
home_seething_lane,navy_office,788,422,1663,5,13,walk,
navy_office,home_seething_lane,422,788,1663,5,13,walk,
home_seething_lane,the_temple,788,102,1663,5,13,boat,
the_temple,home_seething_lane,102,788,1663,5,13,walk,
home_seething_lane,the_temple,788,102,1663,5,14,walk,
the_temple,home_seething_lane,102,788,1663,5,14,walk,
home_seething_lane,navy_office,788,422,1663,5,14,walk,
navy_office,home_seething_lane,422,788,1663,5,14,walk,
home_seething_lane,navy_office,788,422,1663,5,16,walk,
navy_office,home_seething_lane,422,788,1663,5,16,walk,
home_seething_lane,navy_office,788,422,1663,5,17,walk,
navy_office,home_seething_lane,422,788,1663,5,17,walk,
home_seething_lane,st_james_palace,788,540,1663,5,18,coach,
st_james_palace,my_lords_lodgings,540,650,1663,5,18,walk,
whitehall,st_james_park,642,541,1663,5,18,walk,
hyde_park,home_seething_lane,275,788,1663,5,18,coach,Elizabeth Pepys
home_seething_lane,tower_mint,788,582,1663,5,19,boat,Sir J. Minnes
tower_mint,navy_office,582,422,1663,5,19,walk,
navy_office,halfway_house,422,226,1663,5,19,boat,Elizabeth Pepys; Mary Ashwell
home_seething_lane,trinity_house,788,588,1663,5,20,walk,
trinity_house,home_seething_lane,588,788,1663,5,20,walk,
home_seething_lane,greenwich,788,212,1663,5,20,boat,Elizabeth Pepys; Mary Ashwell; William Howe
greenwich,woolwich,212,362,1663,5,20,walk,
woolwich,home_seething_lane,362,788,1663,5,20,boat,
home_seething_lane,navy_office,788,422,1663,5,21,walk,
navy_office,home_seething_lane,422,788,1663,5,21,walk,
home_seething_lane,navy_office,788,422,1663,5,22,walk,
navy_office,royal_exchange,422,789,1663,5,22,walk,John Creed
royal_exchange,home_seething_lane,789,788,1663,5,22,walk,
home_seething_lane,greenwich,788,212,1663,5,22,boat,John Creed
greenwich,woolwich,212,362,1663,5,22,walk,
woolwich,deptford,362,77,1663,5,22,boat,
deptford,redriffe,77,475,1663,5,22,walk,
