n1_source,n1_target,my_source,my_target,year,month,day,mode,companion
785,240,788,27,1663,September,4,coach,Elizabeth Pepys
23,785,789,788,1663,September,5,walk,
785,478,788,200,1663,September,5,walk,Elizabeth Pepys; John Creed
478,785,200,788,1663,September,5,walk,Elizabeth Pepys
785,608,788,80,1663,September,5,walk,
608,9,80,422,1663,September,5,walk,
785,1295,788,483,1663,September,7,horse,Uncle Thomas
1295,179,483,78,1663,September,7,horse,
179,244,78,59,1663,September,7,walk,
244,602,59,4,1663,September,7,walk,
602,609,4,45,1663,September,7,walk,
240,610,27,27,1663,September,7,walk,
785,9,788,422,1663,September,7,walk,
9,785,422,788,1663,September,7,walk,
785,611,788,361,1663,September,8,walk,
37,178,667,143,1663,September,9,walk,Sir William Warren
178,413,143,605,1663,September,9,boat,
9,155,422,576,1663,September,10,walk,
155,785,576,788,1663,September,10,walk,
9,80,422,149,1663,September,11,walk,
80,785,149,788,1663,September,11,walk,Thomas Moore
612,179,509,78,1663,September,11,walk,
179,785,78,788,1663,September,11,walk,
612,785,509,788,1663,September,12,boat,
9,23,422,789,1663,September,12,walk,Uncle Thomas
23,785,789,788,1663,September,12,walk,Uncle Thomas
3,13,642,610,1663,September,12,walk,
785,531,788,44,1663,September,14,coach,Elizabeth Pepys
531,268,44,606,1663,September,14,horse,Elizabeth Pepys; Uncle Thomas; Thomas Moore
268,614,606,64,1663,September,14,horse,Elizabeth Pepys; Uncle Thomas; Thomas Moore
614,615,64,270,1663,September,15,horse,Elizabeth Pepys; Uncle Thomas; Thomas Moore
615,199,270,51,1663,September,15,horse,Elizabeth Pepys; Uncle Thomas; Thomas Moore
617,199,63,51,1663,September,16,walk,
199,618,51,270,1663,September,17,horse,Uncle Thomas; Thomas Jr
618,619,270,663,1663,September,18,horse,Uncle Thomas
619,620,663,270,1663,September,18,horse,Uncle Thomas
620,621,270,537,1663,September,19,horse,Uncle Thomas; Thomas Jr
621,199,537,51,1663,September,19,horse,
209,199,270,51,1663,September,19,walk,Edward Shepley
199,625,51,270,1663,September,20,walk,
626,260,41,18,1663,September,21,horse,Elizabeth Pepys
260,213,18,232,1663,September,21,horse,Elizabeth Pepys
213,785,232,788,1663,September,21,horse,
785,3,788,642,1663,September,22,boat,Elizabeth Pepys
3,59,642,367,1663,September,22,walk,Elizabeth Pepys
59,3,367,642,1663,September,22,walk,
3,6,642,650,1663,September,22,walk,
785,179,788,78,1663,September,23,boat,
179,13,78,610,1663,September,23,walk,
785,3,788,642,1663,September,24,boat,
3,612,642,509,1663,September,24,walk,
612,9,509,422,1663,September,24,boat,
785,13,788,610,1663,September,24,boat,
13,101,610,74,1663,September,24,boat,Mrs Lane
101,3,74,642,1663,September,24,boat,Mrs Lane
23,82,789,396,1663,September,26,walk,Mr Rawlinson; Mr Deane
82,785,396,788,1663,September,26,walk,
785,176,788,544,1663,September,27,walk,
176,785,544,788,1663,September,27,walk,
785,275,788,552,1663,September,28,coach,Sir John Minnes
275,3,552,642,1663,September,28,coach,Sir John Minnes
3,785,642,788,1663,September,28,coach,Sir John Minnes
785,31,788,145,1663,September,28,boat,Sir John Minnes; Sir William Batten
31,785,145,788,1663,September,28,boat,
3,785,642,788,1663,September,30,boat,Sir William Rider
9,785,422,788,1663,October,1,walk,
785,170,788,566,1663,October,5,coach,Sir John Minnes
170,244,566,59,1663,October,5,walk,
9,3,422,642,1663,October,6,coach,
3,77,642,503,1663,October,6,walk,
785,275,788,552,1663,October,7,coach,
275,785,552,788,1663,October,7,coach,
785,275,788,552,1663,October,8,walk,
275,785,552,788,1663,October,8,walk,
785,275,788,552,1663,October,12,coach,
275,380,552,540,1663,October,12,coach,
23,785,789,788,1663,October,12,coach,
785,23,788,789,1663,October,12,coach,
6,3,650,642,1663,October,12,walk,
3,6,642,650,1663,October,12,walk,Elizabeth Pepys
6,785,650,788,1663,October,12,coach,Elizabeth Pepys
785,23,788,789,1663,October,12,walk,Elizabeth Pepys
23,630,789,289,1663,October,12,walk,Elizabeth Pepys
537,785,121,788,1663,October,14,walk,
631,13,106,610,1663,October,14,coach,Elizabeth Pepys
244,785,59,788,1663,October,14,walk,
785,6,788,650,1663,October,16,coach,Elizabeth Pepys
6,3,650,642,1663,October,16,walk,
3,6,642,650,1663,October,16,walk,Elizabeth Pepys
6,350,650,530,1663,October,16,coach,Elizabeth Pepys
350,23,530,789,1663,October,16,walk,Elizabeth Pepys
785,27,788,516,1663,October,18,walk,Elizabeth Pepys
27,24,516,592,1663,October,18,walk,
24,785,592,788,1663,October,18,walk,
244,785,59,788,1663,October,19,walk,
380,639,540,610,1663,October,19,walk,John Creed
639,3,610,642,1663,October,19,walk,John Creed
9,473,422,131,1663,October,20,coach,Sir George Carteret; Sir John Minnes
473,785,131,788,1663,October,20,coach,
785,3,788,642,1663,October,20,coach,Elizabeth Pepys
3,6,642,650,1663,October,20,walk,Elizabeth Pepys
6,3,650,642,1663,October,20,walk,
3,6,642,650,1663,October,20,walk,
6,21,650,546,1663,October,20,coach,Elizabeth Pepys
21,785,546,788,1663,October,20,coach,Elizabeth Pepys
9,632,422,372,1663,October,20,coach,Sir George Carteret; Sir John Minnes
632,785,372,788,1663,October,20,coach,
785,6,788,650,1663,October,20,coach,Elizabeth Pepys
785,23,788,789,1663,October,21,walk,
334,94,588,555,1663,October,21,walk,
94,244,555,59,1663,October,21,walk,
785,9,788,422,1663,October,21,walk,
9,23,422,789,1663,October,21,walk,
334,244,588,59,1663,October,21,walk,
244,633,59,359,1663,October,21,walk,
633,23,359,789,1663,October,21,walk,Elizabeth Pepys
785,9,788,422,1663,October,23,walk,
9,633,422,359,1663,October,23,walk,Uncle Thomas
633,471,359,86,1663,October,23,walk,
471,301,86,521,1663,October,23,walk,
301,275,521,552,1663,October,23,walk,
275,82,552,396,1663,October,23,walk,
785,9,788,422,1663,October,23,walk,
9,785,422,788,1663,October,23,walk,
785,9,788,422,1663,October,23,walk,Uncle Thomas
9,634,422,532,1663,October,23,walk,Uncle Thomas
634,635,532,194,1663,October,23,walk,
635,21,194,546,1663,October,23,coach,T. Trice
21,785,546,788,1663,October,23,coach,
80,170,149,566,1663,October,24,coach,Mr Coventry
170,301,566,521,1663,October,24,walk,
301,398,521,670,1663,October,24,walk,
398,785,670,788,1663,October,24,walk,
785,176,788,544,1663,October,25,walk,Elizabeth Pepys
176,785,544,788,1663,October,25,walk,
785,3,788,642,1663,October,26,boat,
3,13,642,610,1663,October,26,walk,John Creed
13,471,610,86,1663,October,26,walk,John Creed
471,170,86,566,1663,October,26,walk,John Creed
170,634,566,532,1663,October,26,coach,John Creed
634,23,532,789,1663,October,26,coach,
23,635,789,194,1663,October,26,coach,Sir William Batten
635,785,194,788,1663,October,26,coach,Sir William Batten
785,471,788,86,1663,October,26,walk,John Creed
471,655,86,222,1663,October,26,walk,John Creed
655,653,222,165,1663,October,26,coach,John Creed
653,611,165,361,1663,October,26,coach,
611,654,361,429,1663,October,26,coach,Sir William Batten
654,785,429,788,1663,October,26,coach,
785,275,788,552,1663,October,27,coach,
275,301,552,521,1663,October,27,walk,Dr Williams
1088,21,459,546,1663,October,27,coach,T. Trice
21,785,546,788,1663,October,27,coach,
9,634,422,532,1663,October,27,coach,
634,301,532,521,1663,October,27,walk,Dr Williams
301,635,521,194,1663,October,27,walk,T. Trice; Dr Williams
635,785,194,788,1663,October,27,coach,
9,23,422,789,1663,October,28,walk,John Creed
9,82,422,396,1663,October,29,coach,John Creed
82,1088,396,459,1663,October,29,coach,John Creed
1088,170,459,566,1663,October,29,coach,John Creed
170,637,566,422,1663,October,29,walk,John Creed; Mr Greatorex
9,23,422,789,1663,October,30,walk,
23,785,789,788,1663,October,30,walk,
637,244,422,59,1663,October,30,walk,
244,785,59,788,1663,October,30,walk,
105,244,222,59,1663,October,30,walk,
3,785,642,788,1663,November,2,walk,
9,785,422,788,1663,November,4,walk,
9,112,422,358,1663,November,5,walk,
3,6,642,650,1663,November,6,walk,
9,23,422,789,1663,November,6,walk,
23,785,789,788,1663,November,6,walk,
785,6,788,650,1663,November,6,walk,John Creed
9,13,422,610,1663,November,7,coach,
503,304,593,147,1663,November,7,walk,
304,785,147,788,1663,November,7,walk,
785,13,788,610,1663,November,7,walk,
13,400,610,3,1663,November,7,walk,
400,641,3,2,1663,November,7,walk,
641,785,2,788,1663,November,7,walk,
785,176,788,544,1663,November,8,walk,
176,785,544,788,1663,November,8,walk,
13,471,610,86,1663,November,9,walk,John Creed; Ned Pickering
471,503,86,593,1663,November,9,coach,
503,785,593,788,1663,November,9,coach,
785,471,788,86,1663,November,9,coach,
471,350,86,530,1663,November,9,coach,
350,785,530,788,1663,November,9,coach,
785,9,788,422,1663,November,9,walk,
9,23,422,789,1663,November,10,walk,
785,105,788,222,1663,November,11,coach,Elizabeth Pepys
105,785,222,788,1663,November,11,coach,
23,785,789,788,1663,November,12,walk,Thomas Moore
785,6,788,650,1663,November,12,coach,Thomas Moore
6,785,650,788,1663,November,12,coach,
785,176,788,544,1663,November,15,walk,
176,785,544,788,1663,November,15,walk,
785,9,788,422,1663,November,15,walk,
9,785,422,788,1663,November,15,walk,
3,380,642,540,1663,November,16,walk,
380,6,540,650,1663,November,16,walk,
6,23,650,789,1663,November,16,coach,
23,657,789,74,1663,November,17,walk,Thomas Moore; Tom Trice; Uncle Wight
657,471,74,86,1663,November,17,walk,Thomas Moore; Tom Trice; Uncle Wight
471,646,86,180,1663,November,17,walk,Thomas Moore; Tom Trice; Uncle Wight
646,785,180,788,1663,November,17,walk,Thomas Moore
785,102,788,226,1663,November,18,boat,Mr Hater
102,31,226,145,1663,November,18,walk,
1036,785,143,788,1663,November,18,boat,
785,31,788,145,1663,November,18,walk,Captain Terne; Captain Berkeley
31,304,145,147,1663,November,18,walk,Captain Terne; Captain Berkeley
304,785,147,788,1663,November,18,walk,
77,311,503,343,1663,November,19,coach,Sir George Carteret
311,612,343,509,1663,November,19,walk,
612,170,509,566,1663,November,19,walk,Thomas Moore
170,13,566,610,1663,November,19,walk,
400,641,3,2,1663,November,19,walk,
641,785,2,788,1663,November,19,walk,
77,1036,503,143,1663,November,19,coach,Sir George Carteret
23,785,789,788,1663,November,20,walk,Mr Howe
785,59,788,367,1663,November,20,coach,Elizabeth Pepys
59,6,367,650,1663,November,20,walk,Thomas Moore
9,15,422,169,1663,November,21,walk,
15,70,169,46,1663,November,21,coach,
70,785,46,788,1663,November,21,walk,
9,23,422,789,1663,November,21,walk,
23,649,789,133,1663,November,21,walk,
649,21,133,546,1663,November,21,coach,
21,785,546,788,1663,November,21,walk,
785,170,788,566,1663,November,22,walk,
170,6,566,650,1663,November,22,coach,
3,95,642,619,1663,November,22,walk,
95,471,619,86,1663,November,22,walk,John Creed
471,176,86,544,1663,November,22,coach,
785,3,788,642,1663,November,22,walk,
3,471,642,86,1663,November,22,walk,
9,23,422,789,1663,November,24,walk,Mr Deane
23,785,789,788,1663,November,24,walk,
785,77,788,503,1663,November,25,walk,
77,3,503,642,1663,November,25,coach,Sir George Carteret
9,23,422,789,1663,November,26,walk,Mr Cutler
23,642,789,74,1663,November,26,walk,Mr Cutler
642,785,74,788,1663,November,26,walk,
23,650,789,500,1663,November,26,walk,Mr Cutler
650,785,500,788,1663,November,26,walk,
9,23,422,789,1663,November,27,walk,
9,23,422,789,1663,November,28,coach,Mr Coventry
23,785,789,788,1663,November,28,walk,
785,829,788,503,1663,November,29,walk,
829,3,503,642,1663,November,29,walk,
3,785,642,788,1663,November,29,coach,
3,785,642,788,1663,November,30,coach,Sir William Penn
785,9,788,422,1663,December,1,walk,
9,655,422,222,1663,December,1,walk,
785,9,788,422,1663,December,1,walk,
9,785,422,788,1663,December,1,walk,
785,1088,788,459,1663,December,1,walk,
1088,785,459,788,1663,December,1,walk,
785,646,788,180,1663,December,2,walk,Mr Bland
646,785,180,788,1663,December,2,walk,
9,23,422,789,1663,December,3,walk,Mr Coventry
9,657,422,74,1663,December,5,walk,Sir John Minnes; Sir William Batten; Captain Allen
657,9,74,422,1663,December,5,walk,
785,657,788,74,1663,December,5,walk,
657,785,74,788,1663,December,5,walk,
785,3,788,642,1663,December,7,walk,
3,380,642,540,1663,December,7,walk,
380,471,540,86,1663,December,7,coach,
471,785,86,788,1663,December,7,coach,
380,170,540,566,1663,December,7,coach,Sir William Batten; Captain Allen
170,3,566,642,1663,December,7,coach,
3,471,642,86,1663,December,7,walk,
9,23,422,789,1663,December,8,walk,
23,3,789,642,1663,December,8,coach,
785,23,788,789,1663,December,8,walk,
23,785,789,788,1663,December,8,walk,
785,3,788,642,1663,December,8,coach,
785,658,788,431,1663,December,9,walk,
658,785,431,788,1663,December,9,walk,
785,244,788,59,1663,December,10,walk,
244,21,59,546,1663,December,10,walk,
21,785,546,788,1663,December,10,walk,
155,21,576,546,1663,December,11,walk,
398,275,670,552,1663,December,11,walk,
275,785,552,788,1663,December,11,walk,
155,602,576,4,1663,December,11,walk,
602,21,4,546,1663,December,11,walk,
23,785,789,788,1663,December,12,walk,Mr Luellin
785,176,788,544,1663,December,13,walk,
176,785,544,788,1663,December,13,walk,
785,3,788,642,1663,December,14,coach,
3,380,642,540,1663,December,14,walk,
6,471,650,86,1663,December,14,walk,John Creed
471,785,86,788,1663,December,14,coach,
785,70,788,46,1663,December,15,coach,
70,3,46,642,1663,December,15,coach,
3,21,642,546,1663,December,15,coach,Thomas Moore
21,785,546,788,1663,December,15,walk,
23,785,789,788,1663,December,16,walk,
785,23,788,789,1663,December,16,walk,
170,21,566,546,1663,December,17,walk,
21,785,546,788,1663,December,17,coach,
71,661,122,488,1663,December,17,walk,
661,170,488,566,1663,December,17,walk,
71,21,122,546,1663,December,17,coach,
785,648,788,212,1663,December,18,boat,
648,37,212,667,1663,December,18,boat,Mr Deane
37,417,667,667,1663,December,18,walk,
417,37,667,667,1663,December,18,walk,
37,31,667,145,1663,December,18,boat,
9,648,422,212,1663,December,18,boat,
648,37,212,667,1663,December,18,boat,Mr Deane
398,71,670,122,1663,December,19,walk,
9,446,422,365,1663,December,19,walk,Mr Bland
446,71,365,122,1663,December,19,coach,
380,649,540,133,1663,December,21,coach,Sir William Batten
649,71,133,122,1663,December,21,walk,
71,471,122,86,1663,December,21,walk,Mr Gauden; John Creed
547,59,224,367,1663,December,21,coach,
59,484,367,102,1663,December,21,coach,Elizabeth Pepys
785,380,788,540,1663,December,21,coach,Sir William Batten
380,649,540,133,1663,December,21,coach,Sir William Batten
649,71,133,122,1663,December,21,walk,
71,471,122,86,1663,December,21,walk,
588,785,324,788,1663,December,21,coach,Elizabeth Pepys
9,217,422,510,1663,December,22,walk,Sir R. Browne
217,785,510,788,1663,December,22,walk,
785,26,788,388,1663,December,22,coach,Elizabeth Pepys
26,13,388,610,1663,December,22,walk,
13,26,610,388,1663,December,22,walk,Elizabeth Pepys
26,785,388,788,1663,December,22,coach,Elizabeth Pepys
217,3,510,642,1663,December,22,coach,Elizabeth Pepys
3,26,642,388,1663,December,22,walk,Elizabeth Pepys
26,3,388,642,1663,December,22,walk,
3,13,642,610,1663,December,22,walk,
652,531,422,44,1663,December,23,coach,
531,785,44,788,1663,December,23,hackney,Elizabeth Pepys
785,531,788,44,1663,December,23,walk,
531,23,44,789,1663,December,23,walk,
652,531,422,44,1663,December,23,coach,
785,518,788,361,1663,December,26,walk,
518,478,361,200,1663,December,26,walk,
785,518,788,361,1663,December,26,walk,
643,176,187,544,1663,December,27,walk,
654,471,429,86,1663,December,28,walk,John Creed
471,275,86,552,1663,December,28,walk,
275,785,552,788,1663,December,28,walk,
3,471,642,86,1663,December,28,walk,
9,23,422,789,1663,December,29,walk,Mr Pierce
380,23,540,789,1663,December,30,coach,Mr Coventry
785,23,788,789,1663,December,30,walk,
6,3,650,642,1663,December,30,walk,Mr Coventry
3,641,642,2,1663,December,30,coach,Mr Coventry
9,23,422,789,1663,December,31,walk,
23,785,789,788,1663,December,31,walk,
785,533,788,153,1664,January,2,coach,Elizabeth Pepys
533,785,153,788,1664,January,2,coach,Elizabeth Pepys
9,785,422,788,1664,January,2,walk,
6,857,650,622,1664,January,4,walk,
857,6,622,650,1664,January,4,walk,
9,785,422,788,1664,January,4,walk,
23,631,789,106,1664,January,5,walk,
631,785,106,788,1664,January,5,walk,
9,785,422,788,1664,January,5,walk,
9,785,422,788,1664,January,6,walk,
861,867,516,11,1664,January,7,coach,Sir George Carteret; Sir John Minnes
867,852,11,122,1664,January,7,coach,
852,785,122,788,1664,January,7,coach,
9,785,422,788,1664,January,8,walk,
9,785,422,788,1664,January,9,walk,
13,818,610,148,1664,January,9,walk,
818,787,148,36,1664,January,9,walk,
787,13,36,610,1664,January,9,walk,
785,9,788,422,1664,January,10,walk,
9,24,422,592,1664,January,10,walk,Elizabeth Pepys
654,864,429,371,1664,January,11,walk,
785,9,788,422,1664,January,11,walk,
9,785,422,788,1664,January,11,walk,
9,785,422,788,1664,January,12,walk,
9,54,422,546,1664,January,13,walk,
54,641,546,2,1664,January,13,walk,
9,785,422,788,1664,January,13,walk,
77,9,503,422,1664,January,14,walk,
9,73,422,442,1664,January,14,walk,
73,785,442,788,1664,January,14,walk,
785,861,788,516,1664,January,14,walk,
861,785,516,788,1664,January,14,walk,
785,31,788,145,1664,January,15,boat,Mr. Hater
31,785,145,788,1664,January,15,walk,Mr. Hater
23,785,789,788,1664,January,16,walk,
785,13,788,610,1664,January,16,boat,
9,785,422,788,1664,January,16,walk,
23,785,789,788,1664,January,18,walk,
785,24,788,592,1664,January,18,walk,Elizabeth Pepys
23,642,789,74,1664,January,19,walk,Sir William Rider
642,73,74,442,1664,January,19,walk,
9,785,422,788,1664,January,19,walk,
654,244,429,59,1664,January,20,boat,
3,860,642,629,1664,January,20,walk,James Pierce
860,6,629,650,1664,January,20,walk,
785,9,788,422,1664,January,20,walk,
9,785,422,788,1664,January,20,walk,
866,785,422,788,1664,January,21,walk,
785,73,788,442,1664,January,21,walk,
631,9,106,422,1664,January,21,walk,
9,24,422,592,1664,January,21,walk,
9,785,422,788,1664,January,21,walk,
417,37,667,667,1664,January,22,walk,
785,9,788,422,1664,January,22,walk,
9,785,422,788,1664,January,22,walk,
785,6,788,650,1664,January,25,coach,
6,858,650,622,1664,January,25,walk,
858,857,622,622,1664,January,25,walk,Lord Sandwich
9,785,422,788,1664,January,25,walk,
785,9,788,422,1664,January,26,walk,
9,631,422,106,1664,January,26,walk,
631,23,106,789,1664,January,26,walk,
785,9,788,422,1664,January,26,walk,
9,785,422,788,1664,January,26,walk,
785,631,788,106,1664,January,27,walk,
23,785,789,788,1664,January,27,walk,Commissioner Pett
785,863,788,334,1664,January,27,coach,Elizabeth Pepys
863,71,334,122,1664,January,27,coach,Elizabeth Pepys
71,244,122,59,1664,January,27,coach,Elizabeth Pepys
9,785,422,788,1664,January,27,walk,
9,23,422,789,1664,January,28,walk,
23,77,789,503,1664,January,28,walk,
9,785,422,788,1664,January,28,walk,
785,870,788,604,1664,January,29,boat,Elizabeth Pepys; Mr. Hartlibb; Mr. Langley; Mr. Bostocke
870,785,604,788,1664,January,29,boat,Elizabeth Pepys
785,81,788,180,1664,January,29,walk,
785,13,788,610,1664,January,31,coach,Sir William Batten
13,1004,610,331,1664,January,31,walk,
1004,23,331,789,1664,January,31,coach,Sir William Batten
785,9,788,422,1664,January,31,walk,
9,785,422,788,1664,January,31,walk,
